     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -4.74891     0.22277     5.26550     3.68957     3.51380     0.00000     0.00000     0.00000     0.00000     0.00000    12.69164
    -4.71391     0.61405     5.40424     5.67751     4.31896     0.00000     0.00000     0.00000     0.00000     0.00000    16.01476
    -4.67891     0.79461     3.06058     5.94251     5.28682     0.00000     0.00000     0.00000     0.00000     0.00000    15.08452
    -4.64391     0.61196     3.34210     5.12816     5.11983     0.00000     0.00000     0.00000     0.00000     0.00000    14.20205
    -4.60891     0.09086     0.81239     2.45208     2.33356     0.00000     0.00000     0.00000     0.00000     0.00000     5.68888
    -4.57391     0.04220     0.83724     1.22761     1.13529     0.00000     0.00000     0.00000     0.00000     0.00000     3.24234
    -4.53891     0.36609     2.78275     3.93525     4.57528     0.00000     0.00000     0.00000     0.00000     0.00000    11.65938
    -4.50391     0.66647     3.30678     7.16144     7.82438     0.00000     0.00000     0.00000     0.00000     0.00000    18.95907
    -4.46891     0.37277     1.50622     6.15163     6.84629     0.00000     0.00000     0.00000     0.00000     0.00000    14.87691
    -4.43291     0.28923     0.58567     3.08396     2.80459     0.00000     0.00000     0.00000     0.00000     0.00000     6.76345
    -4.39791     0.32068     1.55692     5.33517     5.57307     0.00000     0.00000     0.00000     0.00000     0.00000    12.78584
    -4.36291     1.29429     3.34008    12.50829    12.08832     0.00000     0.00000     0.00000     0.00000     0.00000    29.23098
    -4.32791     0.95287     2.72729    10.16476    10.42113     0.00000     0.00000     0.00000     0.00000     0.00000    24.26605
    -4.29291     1.56035     4.28132    16.70135    13.46863     0.00000     0.00000     0.00000     0.00000     0.00000    36.01165
    -4.25791     0.29963     1.43190     4.13509     4.00325     0.00000     0.00000     0.00000     0.00000     0.00000     9.86986
    -4.22291     0.28996     1.94446     5.52156     5.04714     0.00000     0.00000     0.00000     0.00000     0.00000    12.80311
    -4.18791     0.23971     1.64702     3.58919     3.03638     0.00000     0.00000     0.00000     0.00000     0.00000     8.51231
    -4.15291     0.06092     0.05140     1.05034     0.90687     0.00000     0.00000     0.00000     0.00000     0.00000     2.06954
    -4.11691     0.79851     9.62801     4.86775     6.31367     0.00000     0.00000     0.00000     0.00000     0.00000    21.60794
    -4.08191     0.08635     0.65033     3.17450     3.72569     0.00000     0.00000     0.00000     0.00000     0.00000     7.63687
    -4.04691     0.06074     0.88932     2.12828     2.21154     0.00000     0.00000     0.00000     0.00000     0.00000     5.28987
    -4.01191     0.08914     2.81244     4.27978     3.99826     0.00000     0.00000     0.00000     0.00000     0.00000    11.17961
    -3.97691     0.07698     3.72581     3.49064     3.69538     0.00000     0.00000     0.00000     0.00000     0.00000    10.98881
    -3.94191     0.08251     2.40001     3.23197     2.96863     0.00000     0.00000     0.00000     0.00000     0.00000     8.68312
    -3.90691     0.07384     3.77129     3.21357     2.91120     0.00000     0.00000     0.00000     0.00000     0.00000     9.96990
    -3.87191     0.09843     5.72127     4.23016     3.73575     0.00000     0.00000     0.00000     0.00000     0.00000    13.78561
    -3.83591     0.13307     4.52217     5.34306     4.56957     0.00000     0.00000     0.00000     0.00000     0.00000    14.56787
    -3.80091     0.06931     3.91013     2.42869     2.66599     0.00000     0.00000     0.00000     0.00000     0.00000     9.07413
    -3.76591     0.09908     7.04311     5.66512     6.01593     0.00000     0.00000     0.00000     0.00000     0.00000    18.82324
    -3.73091     0.07327     6.56935     1.84868     2.46326     0.00000     0.00000     0.00000     0.00000     0.00000    10.95456
    -3.69591     0.17955     7.24460     2.87029     4.14523     0.00000     0.00000     0.00000     0.00000     0.00000    14.43967
    -3.66091     0.07693     1.54917     0.79990     0.82556     0.00000     0.00000     0.00000     0.00000     0.00000     3.25156
    -3.62591     0.16237     8.98575     3.97484     4.02629     0.00000     0.00000     0.00000     0.00000     0.00000    17.14926
    -3.59091     0.09169     4.95200     2.14235     2.08696     0.00000     0.00000     0.00000     0.00000     0.00000     9.27301
    -3.55591     0.09207     1.39284     3.79049     3.85519     0.00000     0.00000     0.00000     0.00000     0.00000     9.13060
    -3.51991     0.15498     2.00057     6.42511     6.45134     0.00000     0.00000     0.00000     0.00000     0.00000    15.03200
    -3.48491     0.08340     1.64859     4.10964     3.94152     0.00000     0.00000     0.00000     0.00000     0.00000     9.78315
    -3.44991     0.05368     1.63575     2.64090     2.54698     0.00000     0.00000     0.00000     0.00000     0.00000     6.87731
    -3.41491     0.11198     3.29630     5.37747     5.31329     0.00000     0.00000     0.00000     0.00000     0.00000    14.09904
    -3.37991     0.08245     2.09758     4.10334     3.79356     0.00000     0.00000     0.00000     0.00000     0.00000    10.07693
    -3.34491     0.05678     1.75403     2.58978     2.41252     0.00000     0.00000     0.00000     0.00000     0.00000     6.81312
    -3.30991     0.00886     0.10456     0.47405     0.48221     0.00000     0.00000     0.00000     0.00000     0.00000     1.06969
    -3.27491     0.05775     0.32965     2.01796     2.83657     0.00000     0.00000     0.00000     0.00000     0.00000     5.24193
    -3.23991     0.03569     0.19267     1.51053     1.83576     0.00000     0.00000     0.00000     0.00000     0.00000     3.57465
    -3.20391     0.07229     0.93510     3.26117     3.61741     0.00000     0.00000     0.00000     0.00000     0.00000     7.88598
    -3.16891     0.09668     2.22238     4.74859     4.81868     0.00000     0.00000     0.00000     0.00000     0.00000    11.88634
    -3.13391     0.06453     2.51030     3.16447     3.11042     0.00000     0.00000     0.00000     0.00000     0.00000     8.84972
    -3.09891     0.08199     7.24619     3.38130     3.40951     0.00000     0.00000     0.00000     0.00000     0.00000    14.11899
    -3.06391     0.09115     2.83648     3.35998     3.46862     0.00000     0.00000     0.00000     0.00000     0.00000     9.75622
    -3.02891     0.07100     0.96311     2.51403     2.76285     0.00000     0.00000     0.00000     0.00000     0.00000     6.31100
    -2.99391     0.04744     0.17664     1.91003     2.07903     0.00000     0.00000     0.00000     0.00000     0.00000     4.21315
    -2.95891     0.07171     0.14865     3.09186     3.22971     0.00000     0.00000     0.00000     0.00000     0.00000     6.54193
    -2.92291     0.08273     0.17513     3.89293     3.92026     0.00000     0.00000     0.00000     0.00000     0.00000     8.07105
    -2.88791     0.04799     0.05213     1.88055     2.29419     0.00000     0.00000     0.00000     0.00000     0.00000     4.27485
    -2.85291     0.04817     0.05510     2.00365     2.51640     0.00000     0.00000     0.00000     0.00000     0.00000     4.62333
    -2.81791     0.07231     0.18870     3.30888     3.90276     0.00000     0.00000     0.00000     0.00000     0.00000     7.47266
    -2.78291     0.04741     0.09514     2.10645     2.23092     0.00000     0.00000     0.00000     0.00000     0.00000     4.47993
    -2.74791     0.04950     0.08992     2.16122     2.36503     0.00000     0.00000     0.00000     0.00000     0.00000     4.66567
    -2.71291     0.04295     0.07107     1.89683     2.09046     0.00000     0.00000     0.00000     0.00000     0.00000     4.10130
    -2.67791     0.08626     0.07847     3.21025     4.15231     0.00000     0.00000     0.00000     0.00000     0.00000     7.52729
    -2.64291     0.11564     0.11049     4.43675     4.87723     0.00000     0.00000     0.00000     0.00000     0.00000     9.54012
    -2.60691     0.10681     0.09155     4.26905     4.50215     0.00000     0.00000     0.00000     0.00000     0.00000     8.96956
    -2.57191     0.09622     0.07227     3.74871     3.95326     0.00000     0.00000     0.00000     0.00000     0.00000     7.87046
    -2.53691     0.05106     0.03821     2.29113     2.31975     0.00000     0.00000     0.00000     0.00000     0.00000     4.70015
    -2.50191     0.16309     0.11886     6.83920     7.26796     0.00000     0.00000     0.00000     0.00000     0.00000    14.38911
    -2.46691     0.13342     0.16250     8.04795     8.54938     0.00000     0.00000     0.00000     0.00000     0.00000    16.89325
    -2.43191     0.06116     0.06690     3.44609     3.86278     0.00000     0.00000     0.00000     0.00000     0.00000     7.43694
    -2.39691     0.06425     0.05324     3.09560     3.24401     0.00000     0.00000     0.00000     0.00000     0.00000     6.45709
    -2.36191     0.10994     0.06938     4.99167     5.27509     0.00000     0.00000     0.00000     0.00000     0.00000    10.44608
    -2.32691     0.11942     0.07194     5.77545     5.81475     0.00000     0.00000     0.00000     0.00000     0.00000    11.78157
    -2.29091     0.03802     0.15122     5.52697     5.82247     0.00000     0.00000     0.00000     0.00000     0.00000    11.53868
    -2.25591     0.04079     0.03916     2.18656     2.22901     0.00000     0.00000     0.00000     0.00000     0.00000     4.49553
    -2.22091     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -2.18591     0.05516     0.03969     2.94847     3.44323     0.00000     0.00000     0.00000     0.00000     0.00000     6.48655
    -2.15091     0.29598     0.23880    15.32158    16.33111     0.00000     0.00000     0.00000     0.00000     0.00000    32.18746
    -2.11591     0.08267     0.05996     3.64758     3.57086     0.00000     0.00000     0.00000     0.00000     0.00000     7.36107
    -2.08091     0.05894     0.04307     3.15920     3.12403     0.00000     0.00000     0.00000     0.00000     0.00000     6.38524
    -2.04591     0.04594     0.03795     2.66732     2.72397     0.00000     0.00000     0.00000     0.00000     0.00000     5.47518
    -2.00991     0.02388     0.02567     1.69098     1.68082     0.00000     0.00000     0.00000     0.00000     0.00000     3.42134
    -1.97491     0.02432     0.02547     1.68780     1.69116     0.00000     0.00000     0.00000     0.00000     0.00000     3.42875
    -1.93991     0.02476     0.02527     1.68459     1.70152     0.00000     0.00000     0.00000     0.00000     0.00000     3.43614
    -1.90491     0.06906     0.05409     3.85663     3.90641     0.00000     0.00000     0.00000     0.00000     0.00000     7.88618
    -1.86991     0.00834     0.00791     0.60355     0.69255     0.00000     0.00000     0.00000     0.00000     0.00000     1.31234
    -1.83491     0.02516     0.02121     1.79018     1.90663     0.00000     0.00000     0.00000     0.00000     0.00000     3.74318
    -1.79991     0.06065     0.06010     4.48398     4.72266     0.00000     0.00000     0.00000     0.00000     0.00000     9.32739
    -1.76491     0.06400     0.06647     4.54008     4.65210     0.00000     0.00000     0.00000     0.00000     0.00000     9.32265
    -1.72991     0.11451     0.09849     6.98974     6.88764     0.00000     0.00000     0.00000     0.00000     0.00000    14.09038
    -1.69391     0.02043     0.02683     1.61588     1.92579     0.00000     0.00000     0.00000     0.00000     0.00000     3.58893
    -1.65891     0.01996     0.02846     1.63162     1.90822     0.00000     0.00000     0.00000     0.00000     0.00000     3.58825
    -1.62391     0.04714     0.06640     3.91497     4.02664     0.00000     0.00000     0.00000     0.00000     0.00000     8.05515
    -1.58891     0.05091     0.07302     3.83342     4.04907     0.00000     0.00000     0.00000     0.00000     0.00000     8.00641
    -1.55391     0.01831     0.01239     1.00953     1.05471     0.00000     0.00000     0.00000     0.00000     0.00000     2.09494
    -1.51891     0.18434     0.13242     9.78378    10.42671     0.00000     0.00000     0.00000     0.00000     0.00000    20.52725
    -1.48391     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -1.44891     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -1.41291     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -1.37791     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -1.34291     0.01838     0.01480     0.78117     0.77145     0.00000     0.00000     0.00000     0.00000     0.00000     1.58581
    -1.30791     0.01742     0.01392     0.78463     0.78126     0.00000     0.00000     0.00000     0.00000     0.00000     1.59723
    -1.27291     0.01646     0.01304     0.78814     0.79105     0.00000     0.00000     0.00000     0.00000     0.00000     1.60868
    -1.23791     0.01549     0.01215     0.79161     0.80084     0.00000     0.00000     0.00000     0.00000     0.00000     1.62009
    -1.20291     0.01453     0.01127     0.79506     0.81066     0.00000     0.00000     0.00000     0.00000     0.00000     1.63152
    -1.16791     0.00995     0.00666     0.59045     0.60319     0.00000     0.00000     0.00000     0.00000     0.00000     1.21025
    -1.13291     0.00969     0.00623     0.53200     0.53730     0.00000     0.00000     0.00000     0.00000     0.00000     1.08522
    -1.09691     0.00943     0.00580     0.47359     0.47145     0.00000     0.00000     0.00000     0.00000     0.00000     0.96027
    -1.06191     0.00916     0.00536     0.41517     0.40560     0.00000     0.00000     0.00000     0.00000     0.00000     0.83529
    -1.02691     0.00890     0.00493     0.35675     0.33974     0.00000     0.00000     0.00000     0.00000     0.00000     0.71032
    -0.99191     0.43971     0.23852    10.99142     8.96886     0.00000     0.00000     0.00000     0.00000     0.00000    20.63851
    -0.95691     0.00785     0.00508     0.23038     0.18448     0.00000     0.00000     0.00000     0.00000     0.00000     0.42779
    -0.92191     0.00829     0.00558     0.25276     0.20317     0.00000     0.00000     0.00000     0.00000     0.00000     0.46979
    -0.88691     0.02290     0.02145     0.88513     0.80272     0.00000     0.00000     0.00000     0.00000     0.00000     1.73219
    -0.85191     0.02526     0.02348     0.93856     0.83701     0.00000     0.00000     0.00000     0.00000     0.00000     1.82431
    -0.81691     0.02762     0.02552     0.99199     0.87137     0.00000     0.00000     0.00000     0.00000     0.00000     1.91650
    -0.78091     0.02920     0.02601     1.04861     0.92509     0.00000     0.00000     0.00000     0.00000     0.00000     2.02891
    -0.74591     0.07901     0.06470     2.62502     2.17465     0.00000     0.00000     0.00000     0.00000     0.00000     4.94339
    -0.71091     0.08631     0.06747     2.50404     2.01725     0.00000     0.00000     0.00000     0.00000     0.00000     4.67508
    -0.67591     0.01778     0.01676     0.76163     0.73953     0.00000     0.00000     0.00000     0.00000     0.00000     1.53570
    -0.64091     0.00529     0.00506     0.30297     0.31319     0.00000     0.00000     0.00000     0.00000     0.00000     0.62652
    -0.60591     0.00509     0.00491     0.30025     0.31138     0.00000     0.00000     0.00000     0.00000     0.00000     0.62162
    -0.57091     0.00488     0.00475     0.29753     0.30956     0.00000     0.00000     0.00000     0.00000     0.00000     0.61673
    -0.53591     0.00468     0.00460     0.29483     0.30775     0.00000     0.00000     0.00000     0.00000     0.00000     0.61186
    -0.49991     0.00447     0.00445     0.29212     0.30595     0.00000     0.00000     0.00000     0.00000     0.00000     0.60699
    -0.46491     0.03473     0.02683     1.06261     0.87351     0.00000     0.00000     0.00000     0.00000     0.00000     1.99768
    -0.42991     0.03141     0.02625     1.05614     0.90502     0.00000     0.00000     0.00000     0.00000     0.00000     2.01882
    -0.39491     0.02808     0.02568     1.04963     0.93645     0.00000     0.00000     0.00000     0.00000     0.00000     2.03984
    -0.35991     0.01488     0.01785     0.77677     0.76105     0.00000     0.00000     0.00000     0.00000     0.00000     1.57055
    -0.32491     0.01277     0.01612     0.71145     0.70495     0.00000     0.00000     0.00000     0.00000     0.00000     1.44530
    -0.28991     0.01066     0.01440     0.64607     0.64885     0.00000     0.00000     0.00000     0.00000     0.00000     1.31998
    -0.25491     0.07923     0.17524     8.97510     8.24616     0.00000     0.00000     0.00000     0.00000     0.00000    17.47573
    -0.21991     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.18391     0.09546     0.07941     2.77227     2.09443     0.00000     0.00000     0.00000     0.00000     0.00000     5.04157
    -0.14891     0.02538     0.03696     1.42369     1.36290     0.00000     0.00000     0.00000     0.00000     0.00000     2.84893
    -0.11391     0.02562     0.04102     1.49187     1.44361     0.00000     0.00000     0.00000     0.00000     0.00000     3.00212
    -0.07891     0.02585     0.04509     1.56004     1.52434     0.00000     0.00000     0.00000     0.00000     0.00000     3.15532
    -0.04391     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -0.00891     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.02609     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.06109     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.09609     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.13209     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.16709     0.06891     0.23986     8.41563     8.89212     0.00000     0.00000     0.00000     0.00000     0.00000    17.61652
     0.20209     0.00493     0.00975     0.64431     0.65091     0.00000     0.00000     0.00000     0.00000     0.00000     1.30991
     0.23709     0.00406     0.00783     0.50320     0.50915     0.00000     0.00000     0.00000     0.00000     0.00000     1.02425
     0.27209     0.00319     0.00591     0.36205     0.36739     0.00000     0.00000     0.00000     0.00000     0.00000     0.73853
     0.30709     0.00365     0.00499     0.11329     0.10546     0.00000     0.00000     0.00000     0.00000     0.00000     0.22740
     0.34209     0.00997     0.01462     0.31762     0.29445     0.00000     0.00000     0.00000     0.00000     0.00000     0.63666
     0.37709     0.01471     0.01689     0.46877     0.41323     0.00000     0.00000     0.00000     0.00000     0.00000     0.91360
     0.41309     0.02947     0.04124     1.10611     0.99318     0.00000     0.00000     0.00000     0.00000     0.00000     2.17000
     0.44809     0.03753     0.05058     1.35207     1.19362     0.00000     0.00000     0.00000     0.00000     0.00000     2.63380
     0.48309     0.01080     0.02458     0.50851     0.45640     0.00000     0.00000     0.00000     0.00000     0.00000     1.00029
     0.51809     0.10985     0.10883     2.43761     1.92683     0.00000     0.00000     0.00000     0.00000     0.00000     4.58312
     0.55309     0.04293     0.03548     0.80691     0.65771     0.00000     0.00000     0.00000     0.00000     0.00000     1.54304
     0.58809     0.04393     0.04782     0.89239     1.00420     0.00000     0.00000     0.00000     0.00000     0.00000     1.98834
     0.62309     0.01474     0.01841     0.37887     0.32343     0.00000     0.00000     0.00000     0.00000     0.00000     0.73544
     0.65809     0.00945     0.01358     0.30275     0.27045     0.00000     0.00000     0.00000     0.00000     0.00000     0.59623
     0.69309     0.04016     0.04678     1.11084     1.17187     0.00000     0.00000     0.00000     0.00000     0.00000     2.36965
     0.72909     0.03218     0.01910     0.67923     0.70387     0.00000     0.00000     0.00000     0.00000     0.00000     1.43439
     0.76409     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.79909     0.04296     0.04155     0.93277     0.97515     0.00000     0.00000     0.00000     0.00000     0.00000     1.99243
     0.83409     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.86909     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.90409     0.05833     0.02763     0.80012     1.00204     0.00000     0.00000     0.00000     0.00000     0.00000     1.88812
     0.93909     0.50099     0.27470     5.88640     6.61244     0.00000     0.00000     0.00000     0.00000     0.00000    13.27453
     0.97409     0.09949     0.09325     2.51960     2.61220     0.00000     0.00000     0.00000     0.00000     0.00000     5.32454
     1.00909     0.02962     0.03441     0.81063     0.95411     0.00000     0.00000     0.00000     0.00000     0.00000     1.82877
     1.04509     0.15390     0.15210     3.78618     4.52604     0.00000     0.00000     0.00000     0.00000     0.00000     8.61821
     1.08009     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.11509     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.15009     0.09040     0.05917     1.68006     2.11245     0.00000     0.00000     0.00000     0.00000     0.00000     3.94208
     1.18509     0.18268     0.06609     1.41920     1.43802     0.00000     0.00000     0.00000     0.00000     0.00000     3.10599
     1.22009     0.14167     0.06218     1.53652     1.24341     0.00000     0.00000     0.00000     0.00000     0.00000     2.98377
     1.25509     0.09822     0.07183     1.86332     1.75588     0.00000     0.00000     0.00000     0.00000     0.00000     3.78926
     1.29009     0.11611     0.10147     2.87277     2.96574     0.00000     0.00000     0.00000     0.00000     0.00000     6.05608
     1.32609     0.09805     0.08138     1.99293     2.24243     0.00000     0.00000     0.00000     0.00000     0.00000     4.41479
     1.36109     0.03168     0.04290     0.80508     1.09035     0.00000     0.00000     0.00000     0.00000     0.00000     1.97000
     1.39609     0.51047     0.16452     3.19660     3.12128     0.00000     0.00000     0.00000     0.00000     0.00000     6.99287
     1.43109     0.16873     0.17681     4.27719     4.74130     0.00000     0.00000     0.00000     0.00000     0.00000     9.36403
     1.46609     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.50109     0.15272     0.18377     4.46590     4.71072     0.00000     0.00000     0.00000     0.00000     0.00000     9.51311
     1.53609     0.26482     0.12053     3.13249     3.25152     0.00000     0.00000     0.00000     0.00000     0.00000     6.76936
     1.57109     1.83099     0.55265    16.48147    17.53410     0.00000     0.00000     0.00000     0.00000     0.00000    36.39921
     1.60609     0.19320     0.09301     3.00134     3.18187     0.00000     0.00000     0.00000     0.00000     0.00000     6.46942
     1.64209     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.67709     0.10009     0.12445     3.50148     3.06159     0.00000     0.00000     0.00000     0.00000     0.00000     6.78761
     1.71209     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.74709     0.23018     0.11401     3.74557     3.95922     0.00000     0.00000     0.00000     0.00000     0.00000     8.04899
     1.78209     0.19696     0.09852     2.85990     3.12467     0.00000     0.00000     0.00000     0.00000     0.00000     6.28005
     1.81709     0.62332     0.33767     9.81729     9.87689     0.00000     0.00000     0.00000     0.00000     0.00000    20.65517
     1.85209     0.13095     0.05032     1.61322     1.73136     0.00000     0.00000     0.00000     0.00000     0.00000     3.52585
     1.88709     0.06136     0.04426     1.12559     1.15377     0.00000     0.00000     0.00000     0.00000     0.00000     2.38497
     1.92209     0.06141     0.02816     1.55636     1.59062     0.00000     0.00000     0.00000     0.00000     0.00000     3.23656
     1.95809     1.07619     0.42757    11.90374    12.54702     0.00000     0.00000     0.00000     0.00000     0.00000    25.95452
     1.99309     0.29076     0.13624     2.88914     2.79427     0.00000     0.00000     0.00000     0.00000     0.00000     6.11041
     2.02809     0.26503     0.14924     3.01031     3.37271     0.00000     0.00000     0.00000     0.00000     0.00000     6.79729
     2.06309     0.24988     0.21519     6.37024     7.57113     0.00000     0.00000     0.00000     0.00000     0.00000    14.40645
     2.09809     0.08944     0.06163     1.99663     2.30032     0.00000     0.00000     0.00000     0.00000     0.00000     4.44802
     2.13309     0.35256     0.12422     2.59578     2.53976     0.00000     0.00000     0.00000     0.00000     0.00000     5.61232
     2.16809     0.24555     0.09519     1.61271     1.71012     0.00000     0.00000     0.00000     0.00000     0.00000     3.66356
     2.20309     0.18951     0.14744     4.87369     5.06122     0.00000     0.00000     0.00000     0.00000     0.00000    10.27186
     2.23909     0.47369     0.20459     5.84702     6.83297     0.00000     0.00000     0.00000     0.00000     0.00000    13.35828
     2.27409     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     2.30909     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     2.34409     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     2.37909     0.22560     0.16935     3.96223     3.86343     0.00000     0.00000     0.00000     0.00000     0.00000     8.22062
     2.41409     0.18504     0.11750     1.76568     3.62790     0.00000     0.00000     0.00000     0.00000     0.00000     5.69612
     2.44909     0.96145     0.57205    12.19980    14.52942     0.00000     0.00000     0.00000     0.00000     0.00000    28.26273
     2.48409     1.29903     0.44367     5.21809     5.44412     0.00000     0.00000     0.00000     0.00000     0.00000    12.40491
     2.51909     0.05570     0.11157     2.79361     2.88914     0.00000     0.00000     0.00000     0.00000     0.00000     5.85002
     2.55509     0.07391     0.06672     1.34163     1.32266     0.00000     0.00000     0.00000     0.00000     0.00000     2.80491
     2.59009     0.28862     0.17181     3.61715     3.42806     0.00000     0.00000     0.00000     0.00000     0.00000     7.50564
     2.62509     0.06684     0.03054     0.79936     0.75614     0.00000     0.00000     0.00000     0.00000     0.00000     1.65288
     2.66009     0.06783     0.03161     0.79533     0.73748     0.00000     0.00000     0.00000     0.00000     0.00000     1.63225
     2.69509     0.06882     0.03268     0.79124     0.71883     0.00000     0.00000     0.00000     0.00000     0.00000     1.61157
     2.73009     0.19440     0.09510     2.06484     1.78297     0.00000     0.00000     0.00000     0.00000     0.00000     4.13731
     2.76509     0.43699     0.21004     4.41018     3.93646     0.00000     0.00000     0.00000     0.00000     0.00000     8.99366
     2.80009     0.25402     0.12969     2.55801     2.90232     0.00000     0.00000     0.00000     0.00000     0.00000     5.84404
     2.83609     0.08948     0.05016     1.12537     1.13484     0.00000     0.00000     0.00000     0.00000     0.00000     2.39985
     2.87109     0.92829     0.34704     4.32487     4.42975     0.00000     0.00000     0.00000     0.00000     0.00000    10.02995
     2.90609     1.10687     0.42417     5.46931     5.73328     0.00000     0.00000     0.00000     0.00000     0.00000    12.73363
     2.94109     0.32103     0.19126     2.92254     3.35397     0.00000     0.00000     0.00000     0.00000     0.00000     6.78880
     2.97609     0.16431     0.09216     1.90590     1.98277     0.00000     0.00000     0.00000     0.00000     0.00000     4.14514
     3.01109     0.16137     0.09204     1.91287     2.00396     0.00000     0.00000     0.00000     0.00000     0.00000     4.17024
     3.04609     0.15844     0.09191     1.91987     2.02517     0.00000     0.00000     0.00000     0.00000     0.00000     4.19539
     3.08109     0.15147     0.07315     1.37862     1.46903     0.00000     0.00000     0.00000     0.00000     0.00000     3.07227
     3.11609     0.07519     0.03543     0.76607     0.86211     0.00000     0.00000     0.00000     0.00000     0.00000     1.73880
     3.15209     0.25747     0.09458     2.13152     2.05914     0.00000     0.00000     0.00000     0.00000     0.00000     4.54271
     3.18709     1.02570     0.41626     7.23743     6.86364     0.00000     0.00000     0.00000     0.00000     0.00000    15.54304
     3.22209     0.08996     0.03271     0.24575     0.25320     0.00000     0.00000     0.00000     0.00000     0.00000     0.62161
     3.25709     0.81596     0.22414     5.01678     4.53129     0.00000     0.00000     0.00000     0.00000     0.00000    10.58817
     3.29209     0.32834     0.09823     1.22725     1.15720     0.00000     0.00000     0.00000     0.00000     0.00000     2.81102
     3.32709     0.58779     0.18861     2.80433     2.61730     0.00000     0.00000     0.00000     0.00000     0.00000     6.19803
     3.36209     0.35761     0.10533     1.57093     1.47021     0.00000     0.00000     0.00000     0.00000     0.00000     3.50408
     3.39709     0.20402     0.09678     1.90562     1.77818     0.00000     0.00000     0.00000     0.00000     0.00000     3.98460
     3.43209     0.16545     0.08280     1.71297     1.74337     0.00000     0.00000     0.00000     0.00000     0.00000     3.70460
     3.46809     0.07339     0.01200     0.11407     0.10582     0.00000     0.00000     0.00000     0.00000     0.00000     0.30528
     3.50309     0.08331     0.01294     0.09516     0.08641     0.00000     0.00000     0.00000     0.00000     0.00000     0.27782
     3.53809     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.57309     0.50778     0.17349     2.41940     2.35706     0.00000     0.00000     0.00000     0.00000     0.00000     5.45774
     3.60809     0.09161     0.05787     1.03548     1.05306     0.00000     0.00000     0.00000     0.00000     0.00000     2.23802
     3.64309     0.36071     0.09016     1.09882     1.08277     0.00000     0.00000     0.00000     0.00000     0.00000     2.63246
     3.67809     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.71309     0.86275     0.28664     5.08266     5.30335     0.00000     0.00000     0.00000     0.00000     0.00000    11.53541
     3.74909     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     3.78409     0.48336     0.03550     0.37761     0.51803     0.00000     0.00000     0.00000     0.00000     0.00000     1.41450
     3.81909     0.37043     0.08261     0.56987     0.48637     0.00000     0.00000     0.00000     0.00000     0.00000     1.50928
     3.85409     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
